,Marginal,Node,Level,Branch,OR_Details,Additional_Stat,Tree
173,-3.23016983148696,0,3,1,"['ERICH3', 0, 7, 0, 0, nan]",-3.23016983148696,147
174,-3.1656313103493896,0,2,1,"['CDH12', 0, 9, 0, 0, nan]",-3.1656313103493896,147
0,-2288.130551842168,VMP1,1,2,"['VMP1', 80, 73, 792, 4152, 5.745122457451225]",-2288.130551842168,148
1,-2155.0798964020764,BICDL2,2,0,"['BICDL2', 33, 23, 759, 4129, 7.805293]",-2155.0798964020764,148
2,-2097.736520371064,PIK3CA,3,0,"['PIK3CA', 219, 751, 540, 3378, 1.8241901]",-2097.736520371064,148
3,-1560.8451408181456,ITGAX,4,0,"['ITGAX', 30, 41, 510, 3337, 4.7876616]",-1560.8451408181456,148
4,-1497.9757844372623,RCBTB2,5,0,"['RCBTB2', 0, 122, 510, 3215, 0.0]",-1497.9757844372623,148
5,-1481.6938679826958,MAB21L3,6,0,"['MAB21L3', 9, 2, 501, 3213, 28.85928]",-1481.6938679826958,148
6,-1464.0131698147702,FZD9,7,0,"['FZD9', 22, 30, 479, 3183, 4.873069]",-1464.0131698147702,148
7,-1416.5258465398872,FADD,8,0,"['FADD', 60, 181, 419, 3002, 2.3750312]",-1416.5258465398872,148
8,-1268.9460534757484,SYNE1,9,0,"['SYNE1', 11, 277, 408, 2725, 0.26522794]",-1268.9460534757484,148
9,-1208.7267989070276,AKT1,10,0,"['AKT1', 16, 18, 392, 2707, 6.138322]",-1208.7267989070276,148
10,-1173.9341161618606,BRPF1,11,0,"['BRPF1', 9, 4, 383, 2703, 15.879243]",-1173.9341161618606,148
11,-1155.8951488637344,CBL,12,0,"['CBL', 10, 7, 373, 2696, 10.325546]",-1155.8951488637344,148
12,-1134.385024503328,KCNB2,13,0,"['KCNB2', 44, 133, 329, 2563, 2.577233]",-1134.385024503328,148
13,-1021.6329975669825,ATF6,14,0,"['ATF6', 28, 61, 301, 2502, 3.8154783]",-1021.6329975669825,148
14,-954.8754285760616,CTPS2,15,0,"['CTPS2', 6, 1, 295, 2501, 50.867798]",-954.8754285760616,148
15,-941.6523869412356,ELAC2,16,0,"['ELAC2', 5, 0, 290, 2501, inf]",-941.6523869412356,148
16,-930.5858273997532,TCEAL3,17,0,"['TCEAL3', 5, 0, 285, 2501, inf]",-930.5858273997532,148
17,-921.5512749467852,KLK2,18,0,"['KLK2', 4, 0, 281, 2501, inf]",-921.5512749467852,148
18,-912.6479519923224,NMRK2,19,0,"['NMRK2', 4, 0, 277, 2501, inf]",-912.6479519923224,148
19,-903.9215559467492,MYEOV,20,0,"['MYEOV', 10, 13, 267, 2488, 7.167963]",-903.9215559467492,148
20,-880.8192439147117,APP,21,0,"['APP', 7, 7, 260, 2481, 9.542308]",-880.8192439147117,148
21,-864.2016996076027,FAM9A,22,0,"['FAM9A', 6, 5, 254, 2476, 11.697638]",-864.2016996076027,148
22,-849.8914170504709,NUP58,23,0,"['NUP58', 5, 3, 249, 2473, 16.552877]",-849.8914170504709,148
23,-837.7544531613283,PNMT,24,0,"['PNMT', 19, 58, 230, 2415, 3.439655]",-837.7544531613283,148
24,-786.3749602608092,BAK1,25,0,"['BAK1', 6, 5, 224, 2410, 12.910714]",-786.3749602608092,148
25,-767.128768666319,0,25,0,"['BAK1', 0, 0, 224, 2410, nan]",-767.128768666319,148
26,-11.217403502029672,0,25,1,"['BAK1', 6, 5, 0, 0, nan]",-11.217403502029672,148
27,-46.60514768322284,0,24,1,"['PNMT', 19, 58, 0, 0, nan]",-46.60514768322284,148
28,-11.509539924830833,0,23,1,"['NUP58', 5, 3, 0, 0, nan]",-11.509539924830833,148
29,-12.25147726956021,0,22,1,"['FAM9A', 6, 5, 0, 0, nan]",-12.25147726956021,148
30,-12.551581862010549,0,21,1,"['APP', 7, 7, 0, 0, nan]",-12.551581862010549,148
31,-20.75310494443484,0,20,1,"['MYEOV', 10, 13, 0, 0, nan]",-20.75310494443484,148
32,-7.363079361469717,0,19,1,"['NMRK2', 4, 0, 0, 0, nan]",-7.363079361469717,148
33,-7.075397289017937,0,18,1,"['KLK2', 4, 0, 0, 0, nan]",-7.075397289017937,148
34,-6.970036773360111,0,17,1,"['TCEAL3', 5, 0, 0, 0, nan]",-6.970036773360111,148
35,-6.682354700908331,0,16,1,"['ELAC2', 5, 0, 0, 0, nan]",-6.682354700908331,148
36,-7.241970488843753,0,15,1,"['CTPS2', 6, 1, 0, 0, nan]",-7.241970488843753,148
37,-55.168619737561706,PIK3R1,15,1,"['PIK3R1', 7, 0, 21, 61, inf]",-55.168619737561706,148
38,-46.47544560846121,YME1L1,16,0,"['YME1L1', 6, 0, 15, 61, inf]",-46.47544560846121,148
39,-39.52752701337829,0,16,0,"['YME1L1', 0, 0, 15, 61, nan]",-39.52752701337829,148
40,-6.836505380735589,0,16,1,"['YME1L1', 6, 0, 0, 0, nan]",-6.836505380735589,148
41,-6.682354700908331,0,15,1,"['PIK3R1', 7, 0, 0, 0, nan]",-6.682354700908331,148
42,-96.29696757926118,ZBTB32,14,1,"['ZBTB32', 8, 0, 36, 133, inf]",-96.29696757926118,148
43,-83.4953962219931,PPBP,15,0,"['PPBP', 8, 0, 28, 133, inf]",-83.4953962219931,148
44,-74.4383407581161,ATG4D,16,0,"['ATG4D', 6, 1, 22, 132, 36.0]",-74.4383407581161,148
45,-64.12463928991822,WSCD2,17,0,"['WSCD2', 5, 1, 17, 131, 38.52941]",-64.12463928991822,148
46,-53.261801465337584,KDM5B,18,0,"['KDM5B', 4, 0, 13, 131, inf]",-53.261801465337584,148
47,-45.8646995942665,0,18,0,"['KDM5B', 0, 0, 13, 131, nan]",-45.8646995942665,148
48,-7.075397289017937,0,18,1,"['KDM5B', 4, 0, 0, 0, nan]",-7.075397289017937,148
49,-7.663183953920057,0,17,1,"['WSCD2', 5, 1, 0, 0, nan]",-7.663183953920057,148
50,-7.529652561295534,0,16,1,"['ATG4D', 6, 1, 0, 0, nan]",-7.529652561295534,148
51,-6.800137736564713,0,15,1,"['PPBP', 8, 0, 0, 0, nan]",-6.800137736564713,148
52,-6.512455664112932,0,14,1,"['ZBTB32', 8, 0, 0, 0, nan]",-6.512455664112932,148
53,-10.568579013514832,0,12,1,"['CBL', 10, 7, 0, 0, nan]",-10.568579013514832,148
54,-10.185586761258731,0,11,1,"['BRPF1', 9, 4, 0, 0, nan]",-10.185586761258731,148
55,-26.48350455902406,0,10,1,"['AKT1', 16, 18, 0, 0, nan]",-26.48350455902406,148
56,-42.8043765870935,ANKRD29,10,1,"['ANKRD29', 5, 4, 6, 273, 56.875]",-42.8043765870935,148
57,-29.18699994493937,PIK3AP1,11,0,"['PIK3AP1', 2, 0, 4, 273, inf]",-29.18699994493937,148
58,-22.988637038392824,PITPNC1,12,0,"['PITPNC1', 2, 2, 2, 271, 135.5]",-22.988637038392824,148
59,-15.648287983914006,0,12,0,"['PITPNC1', 0, 0, 2, 271, nan]",-15.648287983914006,148
60,-5.937091519209371,0,12,1,"['PITPNC1', 2, 2, 0, 0, nan]",-5.937091519209371,148
61,-4.55079715808948,0,11,1,"['PIK3AP1', 2, 0, 0, 0, nan]",-4.55079715808948,148
62,-6.5657001786317455,0,10,1,"['ANKRD29', 5, 4, 0, 0, nan]",-6.5657001786317455,148
63,-130.67550081220793,DMD,9,1,"['DMD', 0, 42, 60, 139, 0.0]",-130.67550081220793,148
64,-119.69775066330894,CDKN2A,10,0,"['CDKN2A', 8, 61, 52, 78, 0.1967213]",-119.69775066330894,148
65,-86.16938283059359,SF3B2,11,0,"['SF3B2', 0, 17, 52, 61, 0.0]",-86.16938283059359,148
66,-77.64972566004163,ANKRD13D,12,0,"['ANKRD13D', 21, 6, 31, 55, 6.209677]",-77.64972566004163,148
67,-56.38025792270673,PIK3C2B,13,0,"['PIK3C2B', 7, 0, 24, 55, inf]",-56.38025792270673,148
68,-48.82348260310636,AGBL1,14,0,"['AGBL1', 6, 0, 18, 55, inf]",-48.82348260310636,148
69,-41.417929578181294,0,14,0,"['AGBL1', 0, 0, 18, 55, nan]",-41.417929578181294,148
70,-6.261141235832027,0,14,1,"['AGBL1', 6, 0, 0, 0, nan]",-6.261141235832027,148
71,-6.106990556004769,0,13,1,"['PIK3C2B', 7, 0, 0, 0, nan]",-6.106990556004769,148
72,-14.060748173382716,TTN,13,1,"['TTN', 0, 4, 21, 2, 0.0]",-14.060748173382716,148
73,-8.217203756351362,0,13,0,"['TTN', 0, 0, 21, 2, nan]",-8.217203756351362,148
74,-5.6369869267590325,0,13,1,"['TTN', 0, 4, 0, 0, nan]",-5.6369869267590325,148
75,-6.342556627317533,0,11,1,"['SF3B2', 0, 17, 0, 0, nan]",-6.342556627317533,148
76,-21.65043900499448,ATRX,11,1,"['ATRX', 5, 1, 3, 60, 100.0]",-21.65043900499448,148
77,-14.142309945604818,VSIG8,12,0,"['VSIG8', 2, 1, 1, 59, 118.0]",-14.142309945604818,148
78,-8.527358684655244,0,12,0,"['VSIG8', 0, 0, 1, 59, nan]",-8.527358684655244,148
79,-5.531626411101207,0,12,1,"['VSIG8', 2, 1, 0, 0, nan]",-5.531626411101207,148
80,-5.937091519209371,0,11,1,"['ATRX', 5, 1, 0, 0, nan]",-5.937091519209371,148
81,-6.638020840211392,0,9,1,"['DMD', 0, 42, 0, 0, nan]",-6.638020840211392,148
82,-32.7109126200116,NTRK3,8,1,"['NTRK3', 9, 0, 13, 30, inf]",-32.7109126200116,148
83,-27.05915245034589,PDE3A,9,0,"['PDE3A', 4, 0, 9, 30, inf]",-27.05915245034589,148
84,-22.35623997958484,PKHD1L1,10,0,"['PKHD1L1', 3, 0, 6, 30, inf]",-22.35623997958484,148
85,-16.681628882228935,PTGFR,11,0,"['PTGFR', 3, 0, 3, 30, inf]",-16.681628882228935,148
86,-11.450520265374353,0,11,0,"['PTGFR', 0, 0, 3, 30, nan]",-11.450520265374353,148
87,-4.838479230541262,0,11,1,"['PTGFR', 3, 0, 0, 0, nan]",-4.838479230541262,148
88,-4.55079715808948,0,10,1,"['PKHD1L1', 3, 0, 0, 0, nan]",-4.55079715808948,148
89,-4.486258636951909,0,9,1,"['PDE3A', 4, 0, 0, 0, nan]",-4.486258636951909,148
90,-4.891723745060075,0,8,1,"['NTRK3', 9, 0, 0, 0, nan]",-4.891723745060075,148
91,-5.414971888824622,0,6,1,"['MAB21L3', 9, 2, 0, 0, nan]",-5.414971888824622,148
92,-6.538276790083237,0,5,1,"['RCBTB2', 0, 122, 0, 0, nan]",-6.538276790083237,148
93,-45.335961174595866,CDH9,5,1,"['CDH9', 9, 0, 21, 41, inf]",-45.335961174595866,148
94,-35.66438682588947,GAS2L3,6,0,"['GAS2L3', 8, 0, 13, 41, inf]",-35.66438682588947,148
95,-25.96605546003554,SHANK3,7,0,"['SHANK3', 6, 0, 7, 41, inf]",-25.96605546003554,148
96,-17.208856880485843,ACIN1,8,0,"['ACIN1', 4, 0, 3, 41, inf]",-17.208856880485843,148
97,-11.186620674711085,0,8,0,"['ACIN1', 0, 0, 3, 41, nan]",-11.186620674711085,148
98,-4.198576564500128,0,8,1,"['ACIN1', 4, 0, 0, 0, nan]",-4.198576564500128,148
99,-4.247366728669561,0,7,1,"['SHANK3', 6, 0, 0, 0, nan]",-4.247366728669561,148
100,-4.210999084498685,0,6,1,"['GAS2L3', 8, 0, 0, 0, nan]",-4.210999084498685,148
101,-4.028677527704732,0,5,1,"['CDH9', 9, 0, 0, 0, nan]",-4.028677527704732,148
102,-497.3116196850216,PRKCI,4,1,"['PRKCI', 18, 237, 201, 514, 0.19421877]",-497.3116196850216,148
103,-417.9628161621159,APC,5,0,"['APC', 4, 71, 197, 443, 0.12668906]",-417.9628161621159,148
104,-391.2203973106622,POP1,6,0,"['POP1', 21, 9, 176, 434, 5.753788]",-391.2203973106622,148
105,-362.550165632881,CNP,7,0,"['CNP', 9, 0, 167, 434, inf]",-362.550165632881,148
106,-352.3508518353005,OR4F15,8,0,"['OR4F15', 8, 0, 159, 434, inf]",-352.3508518353005,148
107,-342.81178278080296,USP10,9,0,"['USP10', 9, 1, 150, 433, 25.98]",-342.81178278080296,148
108,-330.8575923298841,NEXN,10,0,"['NEXN', 7, 0, 143, 433, inf]",-330.8575923298841,148
109,-320.44187878985895,MUC16,11,0,"['MUC16', 6, 82, 137, 351, 0.1874666]",-320.44187878985895,148
110,-288.87198843843544,DNAJC13,12,0,"['DNAJC13', 9, 1, 128, 350, 24.609375]",-288.87198843843544,148
111,-277.1780684578729,KPNB1,13,0,"['KPNB1', 7, 0, 121, 350, inf]",-277.1780684578729,148
112,-268.53795923379835,KLC2,14,0,"['KLC2', 8, 1, 113, 349, 24.707964]",-268.53795923379835,148
113,-257.0850480323102,MRPL48,15,0,"['MRPL48', 8, 1, 105, 348, 26.514286]",-257.0850480323102,148
114,-245.92176502376373,PNPLA7,16,0,"['PNPLA7', 6, 0, 99, 348, inf]",-245.92176502376373,148
115,-237.56582906053364,TBX3,17,0,"['TBX3', 7, 1, 92, 347, 26.402174]",-237.56582906053364,148
116,-226.89879447396544,ABCA8,18,0,"['ABCA8', 11, 6, 81, 341, 7.718107]",-226.89879447396544,148
117,-208.29765179788848,MAGI2,19,0,"['MAGI2', 5, 0, 76, 341, inf]",-208.29765179788848,148
118,-200.2350322024124,LSM11,20,0,"['LSM11', 6, 1, 70, 340, 29.142857]",-200.2350322024124,148
119,-190.9538698631352,0,20,0,"['LSM11', 0, 0, 70, 340, nan]",-190.9538698631352,148
120,-8.680380851102658,0,20,1,"['LSM11', 6, 1, 0, 0, nan]",-8.680380851102658,148
121,-7.545400918263673,0,19,1,"['MAGI2', 5, 0, 0, 0, nan]",-7.545400918263673,148
122,-14.071163445322789,0,18,1,"['ABCA8', 11, 6, 0, 0, nan]",-14.071163445322789,148
123,-7.950866026371838,0,17,1,"['TBX3', 7, 1, 0, 0, nan]",-7.950866026371838,148
124,-6.836505380735589,0,16,1,"['PNPLA7', 6, 0, 0, 0, nan]",-6.836505380735589,148
125,-7.493284917124658,0,15,1,"['MRPL48', 8, 1, 0, 0, nan]",-7.493284917124658,148
126,-7.205602844672877,0,14,1,"['KLC2', 8, 1, 0, 0, nan]",-7.205602844672877,148
127,-6.106990556004769,0,13,1,"['KPNB1', 7, 0, 0, 0, nan]",-6.106990556004769,148
128,-6.735599215427143,0,12,1,"['DNAJC13', 9, 1, 0, 0, nan]",-6.735599215427143,148
129,-20.105665908887698,EPPK1,12,1,"['EPPK1', 5, 5, 1, 77, 77.0]",-20.105665908887698,148
130,-8.789722949122652,0,12,0,"['EPPK1', 0, 0, 1, 77, nan]",-8.789722949122652,148
131,-9.08697447259062,0,12,1,"['EPPK1', 5, 5, 0, 0, nan]",-9.08697447259062,148
132,-5.243944338649426,0,10,1,"['NEXN', 7, 0, 0, 0, nan]",-5.243944338649426,148
133,-5.872552998071801,0,9,1,"['USP10', 9, 1, 0, 0, nan]",-5.872552998071801,148
134,-4.786363229402246,0,8,1,"['OR4F15', 8, 0, 0, 0, nan]",-4.786363229402246,148
135,-4.604041672608294,0,7,1,"['CNP', 9, 0, 0, 0, nan]",-4.604041672608294,148
136,-16.509043008567666,CDH10,7,1,"['CDH10', 0, 5, 21, 4, 0.0]",-16.509043008567666,148
137,-12.11151218735782,0,7,0,"['CDH10', 0, 0, 21, 4, nan]",-12.11151218735782,148
138,-4.093216048842303,0,7,1,"['CDH10', 0, 5, 0, 0, nan]",-4.093216048842303,148
139,-11.679512355995046,UBQLNL,6,1,"['UBQLNL', 3, 0, 1, 71, inf]",-11.679512355995046,148
140,-6.983587806738496,0,6,0,"['UBQLNL', 0, 0, 1, 71, nan]",-6.983587806738496,148
141,-3.400068868282357,0,6,1,"['UBQLNL', 3, 0, 0, 0, nan]",-3.400068868282357,148
142,-57.66511703831826,TPRX1,5,1,"['TPRX1', 5, 0, 13, 237, inf]",-57.66511703831826,148
143,-47.19344970112934,ZNF665,6,0,"['ZNF665', 4, 1, 9, 236, 104.88889]",-47.19344970112934,148
144,-38.203461542808085,ADAMTS16,7,0,"['ADAMTS16', 4, 7, 5, 229, 26.17143]",-38.203461542808085,148
145,-23.386582243731493,TPO,8,0,"['TPO', 2, 0, 3, 229, inf]",-23.386582243731493,148
146,-18.916373043177146,SCAP,9,0,"['SCAP', 1, 0, 2, 229, inf]",-18.916373043177146,148
147,-14.450464924522969,GDF9,10,0,"['GDF9', 1, 0, 1, 229, inf]",-14.450464924522969,148
148,-9.295729286452728,0,10,0,"['GDF9', 0, 0, 1, 229, nan]",-9.295729286452728,148
149,-3.857649977529536,0,10,1,"['GDF9', 1, 0, 0, 0, nan]",-3.857649977529536,148
150,-3.569967905077754,0,9,1,"['SCAP', 1, 0, 0, 0, nan]",-3.569967905077754,148
151,-3.6877509407341376,0,8,1,"['TPO', 2, 0, 0, 0, nan]",-3.6877509407341376,148
152,-7.964417059750192,0,7,1,"['ADAMTS16', 4, 7, 0, 0, nan]",-7.964417059750192,148
153,-4.316359600156511,0,6,1,"['ZNF665', 4, 1, 0, 0, nan]",-4.316359600156511,148
154,-3.517851903938741,0,5,1,"['TPRX1', 5, 0, 0, 0, nan]",-3.517851903938741,148
155,-36.22267098316004,TDRD6,3,1,"['TDRD6', 11, 0, 22, 23, inf]",-36.22267098316004,148
156,-28.744837671174466,GTF3C1,4,0,"['GTF3C1', 19, 8, 3, 15, 11.875]",-28.744837671174466,148
157,-8.14282471722301,ZNF521,5,0,"['ZNF521', 2, 0, 1, 15, inf]",-8.14282471722301,148
158,-5.191828337510413,0,5,0,"['ZNF521', 0, 0, 1, 15, nan]",-5.191828337510413,148
159,-2.8247047233787947,0,5,1,"['ZNF521', 2, 0, 0, 0, nan]",-2.8247047233787947,148
160,-16.700934016377772,0,4,1,"['GTF3C1', 19, 8, 0, 0, nan]",-16.700934016377772,148
161,-3.6356349395951217,0,3,1,"['TDRD6', 11, 0, 0, 0, nan]",-3.6356349395951217,148
162,-101.48491281958808,ZNF652,2,1,"['ZNF652', 37, 11, 43, 62, 4.849894]",-101.48491281958808,148
163,-65.7388706089373,PDE8A,3,0,"['PDE8A', 11, 0, 32, 62, inf]",-65.7388706089373,148
164,-53.97786188864089,ATP2B4,4,0,"['ATP2B4', 10, 0, 22, 62, inf]",-53.97786188864089,148
165,-42.143173055829685,PPHLN1,5,0,"['PPHLN1', 8, 0, 14, 62, inf]",-42.143173055829685,148
166,-32.82823231280164,COL6A3,6,0,"['COL6A3', 5, 0, 9, 62, inf]",-32.82823231280164,148
167,-26.145184307109904,PBX1,7,0,"['PBX1', 3, 0, 6, 62, inf]",-26.145184307109904,148
168,-21.09276747899868,MEF2A,8,0,"['MEF2A', 2, 0, 4, 62, inf]",-21.09276747899868,148
169,-15.47100883982103,0,8,0,"['MEF2A', 0, 0, 4, 62, nan]",-15.47100883982103,148
170,-3.6877509407341376,0,8,1,"['MEF2A', 2, 0, 0, 0, nan]",-3.6877509407341376,148
171,-3.687750940734138,0,7,1,"['PBX1', 3, 0, 0, 0, nan]",-3.687750940734138,148
172,-3.805533976390522,0,6,1,"['COL6A3', 5, 0, 0, 0, nan]",-3.805533976390522,148
173,-3.923317012046904,0,5,1,"['PPHLN1', 8, 0, 0, 0, nan]",-3.923317012046904,148
174,-3.836305635057275,0,4,1,"['ATP2B4', 10, 0, 0, 0, nan]",-3.836305635057275,148
175,-3.6356349395951217,0,3,1,"['PDE8A', 11, 0, 0, 0, nan]",-3.6356349395951217,148
176,-22.062213169142776,SMIM7,3,1,"['SMIM7', 0, 5, 37, 6, 0.0]",-22.062213169142776,148
177,-15.448862508373251,TMEM132D,4,0,"['TMEM132D', 0, 3, 37, 3, 0.0]",-15.448862508373251,148
178,-12.03404459502138,RAD54B,5,0,"['RAD54B', 2, 2, 35, 1, 0.028571429]",-12.03404459502138,148
179,-6.002758553726754,0,5,0,"['RAD54B', 0, 0, 35, 1, nan]",-6.002758553726754,148
180,-3.9233170120469048,0,5,1,"['RAD54B', 2, 2, 0, 0, nan]",-3.9233170120469048,148
181,-2.824704723378795,0,4,1,"['TMEM132D', 0, 3, 0, 0, nan]",-2.824704723378795,148
182,-2.942487759035179,0,3,1,"['SMIM7', 0, 5, 0, 0, nan]",-2.942487759035179,148
0,-2190.1972970033376,DHX40,1,2,"['DHX40', 57, 58, 746, 4236, 5.5803827308865666]",-2190.1972970033376,149
1,-2083.58396870859,PIK3CA,2,0,"['PIK3CA', 239, 817, 507, 3419, 1.972727]",-2083.58396870859,149
2,-1497.698132295439,SLC16A8,3,0,"['SLC16A8', 13, 3, 494, 3416, 29.964914]",-1497.698132295439,149
3,-1473.0078438114765,CDK18,4,0,"['CDK18', 27, 37, 467, 3379, 5.279993]",-1473.0078438114765,149
4,-1415.441533360971,PTEN,5,0,"['PTEN', 86, 317, 381, 3062, 2.1803157]",-1415.441533360971,149
5,-1191.3429675403531,PPP1R1B,6,0,"['PPP1R1B', 34, 83, 347, 2979, 3.516753]",-1191.3429675403531,149
6,-1107.0051568057236,MRPS34,7,0,"['MRPS34', 12, 10, 335, 2969, 10.635224]",-1107.0051568057236,149
7,-1078.9159531807254,IL18R1,8,0,"['IL18R1', 13, 13, 322, 2956, 9.180124]",-1078.9159531807254,149
8,-1049.1289191776848,MAD2L1,9,0,"['MAD2L1', 7, 2, 315, 2954, 32.822224]",-1049.1289191776848,149
9,-1033.7450481229184,RABEP1,10,0,"['RABEP1', 11, 12, 304, 2942, 8.871162]",-1033.7450481229184,149
10,-1006.6685729663752,POLN,11,0,"['POLN', 11, 12, 293, 2930, 9.166667]",-1006.6685729663752,149
11,-980.9405806437102,CCPG1,12,0,"['CCPG1', 10, 12, 283, 2918, 8.592462]",-980.9405806437102,149
12,-956.196749482694,GOLGA6L1,13,0,"['GOLGA6L1', 5, 1, 278, 2917, 52.464027]",-956.196749482694,149
13,-944.7495263082532,DEAF1,14,0,"['DEAF1', 9, 11, 269, 2906, 8.838797]",-944.7495263082532,149
14,-922.0891024257928,CHIC2,15,0,"['CHIC2', 10, 15, 259, 2891, 7.4414415]",-922.0891024257928,149
15,-897.0643866909282,LSM1,16,0,"['LSM1', 28, 116, 231, 2775, 2.8996866]",-897.0643866909282,149
16,-816.5631014464072,SEC63,17,0,"['SEC63', 12, 27, 219, 2748, 5.5768647]",-816.5631014464072,149
17,-783.9486184704759,POU5F2,18,0,"['POU5F2', 4, 1, 215, 2747, 51.106976]",-783.9486184704759,149
18,-772.0031467793784,SYNE1,19,0,"['SYNE1', 3, 276, 212, 2471, 0.12669197]",-772.0031467793784,149
19,-743.9663794679387,CMTR2,20,0,"['CMTR2', 8, 10, 204, 2461, 9.650981]",-743.9663794679387,149
20,-724.5526360284753,U2AF1,21,0,"['U2AF1', 5, 4, 199, 2457, 15.433417]",-724.5526360284753,149
21,-711.5295373052566,OR51A2,22,0,"['OR51A2', 5, 4, 194, 2453, 15.805412]",-711.5295373052566,149
22,-698.4903737459957,C1orf116,23,0,"['C1orf116', 6, 7, 188, 2446, 11.151976]",-698.4903737459957,149
23,-682.1482742731822,SLCO5A1,24,0,"['SLCO5A1', 20, 82, 168, 2364, 3.4320557]",-682.1482742731822,149
24,-622.8876340150572,MCMBP,25,0,"['MCMBP', 6, 7, 162, 2357, 12.470901]",-622.8876340150572,149
25,-606.2914678400487,0,25,0,"['MCMBP', 0, 0, 162, 2357, nan]",-606.2914678400487,149
26,-13.450995723536767,0,25,1,"['MCMBP', 6, 7, 0, 0, nan]",-13.450995723536767,149
27,-53.14933272849201,0,24,1,"['SLCO5A1', 20, 82, 0, 0, nan]",-53.14933272849201,149
28,-14.399911682726998,0,23,1,"['C1orf116', 6, 7, 0, 0, nan]",-14.399911682726998,149
29,-11.627322960487216,0,22,1,"['OR51A2', 5, 4, 0, 0, nan]",-11.627322960487216,149
30,-9.730202975601337,0,21,1,"['U2AF1', 5, 4, 0, 0, nan]",-9.730202975601337,149
31,-16.75674079057294,0,20,1,"['CMTR2', 8, 10, 0, 0, nan]",-16.75674079057294,149
32,-20.39201079408116,0,19,1,"['SYNE1', 3, 276, 0, 0, nan]",-20.39201079408116,149
33,-7.768544469577883,0,18,1,"['POU5F2', 4, 1, 0, 0, nan]",-7.768544469577883,149
34,-24.568225156368616,ANKRD11,18,1,"['ANKRD11', 6, 0, 6, 27, inf]",-24.568225156368616,149
35,-16.482947830281827,0,18,0,"['ANKRD11', 0, 0, 6, 27, nan]",-16.482947830281827,149
36,-7.41186952563915,0,18,1,"['ANKRD11', 6, 0, 0, 0, nan]",-7.41186952563915,149
37,-69.9310615670647,ZXDB,17,1,"['ZXDB', 6, 0, 22, 116, inf]",-69.9310615670647,149
38,-62.23272319330802,MUC4,18,0,"['MUC4', 5, 1, 17, 115, 33.82353]",-62.23272319330802,149
39,-51.829200332459,0,18,0,"['MUC4', 0, 0, 17, 115, nan]",-51.829200332459,149
40,-7.950866026371838,0,18,1,"['MUC4', 5, 1, 0, 0, nan]",-7.950866026371838,149
41,-7.1241874531873695,0,17,1,"['ZXDB', 6, 0, 0, 0, nan]",-7.1241874531873695,149
42,-18.726907917273817,0,15,1,"['CHIC2', 10, 15, 0, 0, nan]",-18.726907917273817,149
43,-11.562311671362464,0,14,1,"['DEAF1', 9, 11, 0, 0, nan]",-11.562311671362464,149
44,-6.512455664112934,0,13,1,"['GOLGA6L1', 5, 1, 0, 0, nan]",-6.512455664112934,149
45,-17.152365380690334,0,12,1,"['CCPG1', 10, 12, 0, 0, nan]",-17.152365380690334,149
46,-16.746900272582163,0,11,1,"['POLN', 11, 12, 0, 0, nan]",-16.746900272582163,149
47,-16.731151915614028,DDX46,11,1,"['DDX46', 6, 0, 5, 12, inf]",-16.731151915614028,149
48,-10.26562946893227,0,11,0,"['DDX46', 0, 0, 5, 12, nan]",-10.26562946893227,149
49,-5.398095018476685,0,11,1,"['DDX46', 6, 0, 0, 0, nan]",-5.398095018476685,149
50,-6.054874554865755,0,9,1,"['MAD2L1', 7, 2, 0, 0, nan]",-6.054874554865755,149
51,-17.87278158936583,TTN,9,1,"['TTN', 0, 7, 13, 6, 0.0]",-17.87278158936583,149
52,-11.91280770934922,WWOX,10,0,"['WWOX', 0, 4, 13, 2, 0.0]",-11.91280770934922,149
53,-6.902172415252961,0,10,0,"['WWOX', 0, 0, 13, 2, nan]",-6.902172415252961,149
54,-4.77394070940369,0,10,1,"['WWOX', 0, 4, 0, 0, nan]",-4.77394070940369,149
55,-4.956262266197645,0,9,1,"['TTN', 0, 7, 0, 0, nan]",-4.956262266197645,149
56,-16.06877639372084,0,7,1,"['MRPS34', 12, 10, 0, 0, nan]",-16.06877639372084,149
57,-67.67485085465857,RUNX1,7,1,"['RUNX1', 7, 0, 27, 83, inf]",-67.67485085465857,149
58,-58.88664365798317,CCBE1,8,0,"['CCBE1', 6, 0, 21, 83, inf]",-58.88664365798317,149
59,-52.154865891340926,ZNF267,9,0,"['ZNF267', 4, 0, 17, 83, inf]",-52.154865891340926,149
60,-46.71784612691281,ZP4,10,0,"['ZP4', 3, 0, 14, 83, inf]",-46.71784612691281,149
61,-40.97041488758757,SLC1A6,11,0,"['SLC1A6', 3, 0, 11, 83, inf]",-40.97041488758757,149
62,-36.03252067932587,EGR3,12,0,"['EGR3', 3, 1, 8, 82, 30.750002]",-36.03252067932587,149
63,-29.437765280779704,0,12,0,"['EGR3', 0, 0, 8, 82, nan]",-29.437765280779704,149
64,-5.819308483552987,0,12,1,"['EGR3', 3, 1, 0, 0, nan]",-5.819308483552987,149
65,-4.838479230541262,0,11,1,"['SLC1A6', 3, 0, 0, 0, nan]",-4.838479230541262,149
66,-4.55079715808948,0,10,1,"['ZP4', 3, 0, 0, 0, nan]",-4.55079715808948,149
